,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label,original_index_in_corpus
231,-0.4797094,0.2929397,0.5192001,0.12718019,0.09808816,-0.27661914,0.56557906,-0.41776007,-0.34602356,0.25259244,-0.3561383,-0.48887563,0.102837734,-0.21029074,-0.37487447,-0.19323996,-0.027611654,0.04564103,-0.21021454,-0.19467542,-0.22085197,0.51338524,0.32362294,-0.21331203,0.42901233,-0.02847059,0.014351849,-0.32165128,-0.33942154,-0.22883484,0.15540935,0.090945184,-0.08748641,0.18517232,-0.24637991,-0.12087411,0.20461597,-0.016258195,0.095981546,0.26549363,0.021736138,0.038969357,-0.015011376,0.114598945,0.94050276,-0.003659026,-0.41315073,-0.17922366,0.526753,0.47514167,Unrelated,553
232,-0.1647943,0.060360767,0.010020829,0.035830483,0.15730213,0.015787698,0.23123626,0.32023343,-0.08979882,0.07606106,-0.24062444,-0.44831958,0.34334117,0.0890722,0.026838677,0.00396459,0.36142173,0.007507585,-0.26466706,-0.3562227,-0.10338545,0.20235623,0.49905604,-0.22024001,0.32405207,-0.0011588867,-0.20426293,-0.21074069,-0.029069921,-0.037275113,-0.17124513,-0.1628693,0.011588836,0.08230894,-0.16808267,0.33251816,0.12470836,-0.12344608,-0.047233526,0.069487326,0.40301785,-0.122523114,0.031121483,0.04302306,0.28978723,-0.034274302,-0.092684016,-0.3779585,0.046969496,0.2013031,Unrelated,554
233,-0.46499878,-0.020513065,0.31178108,0.013002665,-0.13334332,-0.009086931,0.565409,0.18144056,-0.14003028,-0.27749377,-0.22645718,-0.3046172,0.005589704,-0.18784164,-0.31913963,-0.08962859,-0.09120071,0.0027745115,-0.27009988,-0.07359941,0.028367264,0.28301448,0.43489996,0.115792826,0.12720515,-0.15568991,-0.03780522,-0.21712868,-0.48996413,-0.013158289,-0.08436954,-0.40135399,0.22819448,0.24942711,-0.34163135,-0.24681859,0.040658753,0.20591946,0.09998273,-0.17121921,-0.034852862,-0.13875592,0.064940184,0.18701755,0.78477293,-0.06044995,0.13809898,-0.15696114,0.05987755,0.1448028,Support,560
234,-0.15932482,-0.65404564,-0.09555572,0.20034142,-0.28928265,-0.31234443,0.14629394,0.433102,-0.3325635,0.12398705,-0.17546456,0.021668011,-0.004020237,0.24596184,-0.055547394,0.36712798,-0.075259544,-0.016169058,-0.21185413,0.013809878,0.09541322,0.22350216,0.27954936,-0.34748027,0.6122651,-0.41377598,0.0030389642,-0.5732605,-0.41725323,-0.15803388,0.17899208,0.15211019,0.02412291,0.59661543,-0.20001854,0.4893521,-0.19148555,-0.19777219,-0.07879537,0.07785284,0.22090468,0.05522542,-0.32663402,-0.03370101,0.47144014,0.20145446,-0.07915324,-0.330848,-0.17022581,-0.22181354,Refute,563
235,-0.15230267,-0.17011973,0.41620436,0.13323122,-0.2687762,-0.38370028,-0.06466649,-0.5697833,-0.71316004,0.5459742,-0.8668327,-0.08762584,0.05022899,-0.64721775,-0.6920707,-0.14381269,0.3364193,-0.110609904,-0.3214057,-0.3199221,-0.1400855,0.88846326,0.750157,-0.85362375,0.08624138,0.014864885,-0.2793122,-0.7317071,-0.3002291,-0.3837624,-0.344407,-0.06515858,-0.3170846,0.058189392,0.06140998,0.012992357,-0.59630436,0.16171645,-0.13484612,-0.50725126,0.019284664,0.4714978,0.12653029,0.21667802,0.4150454,-0.2854659,-0.13288167,-0.60464025,0.6423972,-0.005407262,Unrelated,564
236,0.52262586,-0.068859495,-0.39749348,-0.15810801,-0.1280751,-0.21289282,0.18966503,0.74988866,-0.2799639,-0.61360013,0.16371143,0.48511076,-0.1640688,0.34780037,-0.3093551,0.15513362,0.39205498,-4.8156922e-05,-0.5387678,-0.08404633,0.5416809,0.14217217,0.32072884,-0.29395708,0.10103326,0.033750024,0.01961365,0.36272496,-0.36084342,0.013785274,-0.046142407,0.2012749,0.017878732,-0.17781024,0.36065915,0.39363238,-0.036046535,0.032617647,-0.31050864,-0.56914467,-0.22573295,-0.18459442,0.28205898,-0.462956,0.18650241,0.19138993,0.41255367,-0.13252886,0.1276468,0.26983237,Comment,565
237,0.17556669,-0.08314634,-0.23303942,-0.22332506,0.031024227,-0.23599109,0.18773855,0.43744928,-0.3216345,-0.24933513,-0.3272458,0.076326676,-0.44739416,-0.25959206,-0.2490327,-0.065232724,0.817702,0.14987776,-0.6816245,0.02463749,-0.2182979,0.32512215,0.8759044,-0.31592575,0.1957252,0.45731434,-0.03703417,0.2770177,-0.09596083,0.22102378,0.011477649,-0.23415326,-0.29426712,-0.18012133,-0.0054979804,0.24323092,0.21638596,0.45111075,-0.15415297,-0.6798407,0.5376203,-0.5617027,-0.26012027,-0.3000781,0.23282394,-0.4020706,0.5922339,-0.06813718,0.34996867,0.21746257,Unrelated,566
238,0.18529196,-0.19682226,-0.06972506,0.108750395,-0.28386244,-0.7823047,-0.13514808,0.15616412,-0.6013711,-0.10710998,-0.54364705,0.06701366,-0.044097953,0.22599095,0.41330272,0.31405333,-0.023223508,0.20796406,-0.19653018,-0.19808501,0.37970096,0.58789116,0.05788743,-0.5827314,0.42630196,-0.0050066877,-0.21318614,-0.47111782,-0.1699908,0.4834326,0.16440932,0.34056503,0.14159214,0.38595438,0.040137038,0.09546013,-0.16960831,-0.14197426,0.435053,0.5585909,0.048746523,-0.07334552,0.306557,-0.33275935,0.33002463,0.16907996,-0.0836186,-0.30254245,0.14512612,-0.13411357,Comment,567
239,0.040433235,0.093104675,-0.19651373,-0.21942778,-0.14535996,-0.43482447,0.302744,0.57551455,-0.49379063,-0.47716004,0.07442241,0.17817704,-0.199785,0.2076341,-0.23822983,0.02543727,0.3204172,0.13715689,-0.5139701,-0.10428103,0.17629063,0.2894874,0.48539463,0.09090135,0.27786827,0.025118299,-0.093450464,0.14212877,-0.37856025,0.005029602,0.044992287,-0.025743784,0.06384487,-0.08276703,0.14831366,0.2700239,0.2834192,0.20589967,-0.1592063,-0.34245053,0.06598769,-0.412129,-0.049995262,-0.22184832,0.64280117,-0.1243928,0.3212117,-0.093957126,0.20063241,0.3175266,Comment,570
240,0.27414668,0.26179734,0.024152135,0.19034347,0.07312026,0.05212239,0.2099116,0.089959554,-0.12974288,0.35140178,-0.2384935,-0.09735203,0.439227,0.16134098,-0.94573605,-0.20016095,0.41468886,0.05777932,-0.5547326,-0.5048291,0.38484004,0.3914636,0.47027826,-0.7020439,0.23809071,-0.021080688,-0.18816495,-0.10790487,-0.37465125,-0.31816104,0.24131377,-0.012698534,-0.028286096,-0.33414093,0.41094682,-0.008155496,0.3644633,0.1900108,-0.29267853,-0.08775649,0.05049727,-0.18374641,0.5215115,0.20651509,0.49123773,-0.110964075,0.3878033,-0.42082652,0.7063467,0.57187885,Comment,572
241,-0.42032436,0.50621116,0.07248758,0.07026028,0.40014598,-0.0003503357,0.38389733,0.07689977,-0.12537323,-0.0932871,-0.17104828,-0.4413618,0.008125335,-0.32746485,-0.56439614,-0.18680462,0.31855282,0.12764338,-0.13591298,-0.25827083,-0.08408345,0.14995337,0.31528592,0.40582597,0.034338444,0.22669551,-0.34377402,-0.13213815,-0.08693266,-0.30401513,0.24964674,-0.15002051,-0.023256725,-0.45579684,-0.10874756,-0.12546702,0.24984106,0.4380397,-0.0030373845,0.0026713007,0.14583261,-0.2554683,0.08257226,0.25963652,0.43541396,-0.19546053,0.11937842,-0.00935779,0.159419,0.4817906,Unrelated,573
242,-0.09877402,-0.404241,-0.07253352,0.066161565,-0.062728636,-0.052423604,0.14646189,0.48708183,-0.29629907,-0.2521839,-0.5034233,-0.14887428,-0.08543702,0.35371196,-0.09733261,0.30400708,0.5054422,0.11761139,-0.25286257,-0.22497751,0.29325697,0.5084993,0.69229674,-0.42923236,0.36063007,0.02287275,-0.11873118,-0.1258061,-0.26493433,-0.042612452,-0.1318075,-0.19501148,-0.14966644,-0.48038077,0.005029864,0.12666838,-0.14213973,-0.5199838,-0.0842864,-0.18395738,0.1907114,-0.0029864952,0.04616485,0.029214384,0.58824354,0.16382156,0.018586235,-0.2480483,0.28303146,0.27169704,Comment,575
243,-0.11928295,-0.5265408,-0.26777112,-0.07701145,-0.27365023,-0.07796894,0.04718518,0.5724481,-0.17331648,-0.28262788,0.079768926,0.043512996,-0.12331152,0.2665058,0.31237838,0.42805338,-0.16789989,0.16829771,0.010629763,0.27286562,0.035117086,0.060951717,0.34315592,0.1551991,0.06824073,-0.08010299,-0.048334,0.052086275,0.003700739,-0.032424193,0.03216959,-0.22420554,0.06456637,0.0805627,-0.037926193,0.17121412,0.011748556,-0.25015905,0.16864125,-0.15109444,0.23881134,-0.17345324,-0.401312,-0.25113785,0.089896426,-0.09251372,0.23676918,-0.051503424,-0.16603225,-0.5102995,Comment,583
244,0.22053728,-0.14452831,-0.14181767,0.017356884,0.0551394,0.13972865,0.022235526,0.18469405,-0.10710058,0.13918208,-0.21632247,-0.23631233,0.15922156,0.13806108,-0.16949181,0.02108974,0.14485939,0.030865107,-0.156483,-0.49075204,0.19490893,0.16566882,0.29932967,-0.40411755,0.08202708,0.067138016,-0.16248037,-0.16837557,-0.22315279,-0.04295299,-0.12210102,0.07255254,0.045796294,-0.15063934,-0.06887508,-0.05195241,0.050621405,-0.25340268,0.0018858649,0.05513661,0.028077623,0.048511203,0.3869836,0.1098197,0.36055157,-0.06914322,0.06571986,-0.045325983,0.18405935,0.26723674,Unrelated,584
245,-0.18543541,-0.26531482,0.115030624,0.16795932,-0.12835851,-0.134047,0.41453838,0.36761457,-0.17694406,-0.1762513,-0.08847857,-0.1713376,-0.016478956,0.26586065,-0.015794473,0.2631101,-0.06678171,0.06645932,-0.114292234,0.047772083,0.041884735,0.22264524,0.27643946,0.04367997,0.30365708,-0.12301258,-0.063102424,-0.11367781,-0.3302376,-0.09404182,0.080330595,-0.06963728,0.030309126,0.10761805,-0.13310239,0.064114824,-0.01295835,-0.13973801,0.103611395,-0.037442844,0.103768386,-0.15645607,-0.13320851,-0.11661826,0.59648085,0.19699085,0.060406927,-0.16674496,0.23609662,-0.07716072,Support,586
246,0.03306262,0.4694537,0.0057201376,-0.017799255,0.06359109,0.026749434,0.34597394,0.26807004,-0.030877544,-0.4169714,0.11187177,0.10929024,-0.044202674,-0.12961724,-0.2831662,-0.032421466,0.25015995,-0.0027648823,-0.36483368,-0.05954756,-0.16318491,0.013906905,0.06302486,0.28907186,-0.23010847,0.24111976,-0.11830389,0.3171515,-0.051400226,-0.08028434,0.13062578,-0.21873619,0.02245777,-0.29901075,0.07907111,0.05695516,0.089011826,0.2957587,-0.24740049,-0.5214096,0.055952985,-0.29059452,0.01871745,-0.08953935,0.0814367,-0.17451112,0.50246555,-0.09901665,0.4019703,0.043637943,Comment,587
247,0.008405793,0.09660124,-0.6662492,0.07528871,0.17197545,0.101869635,0.31762657,0.9837064,-0.20059986,-0.15231603,-0.073064506,-0.040795557,0.25394702,0.6020168,-0.18868585,0.34985033,0.5369137,0.17738533,-0.60826284,-0.58082134,0.081064284,0.0017343706,0.19602445,0.3942336,0.0320173,0.21116619,-0.3537886,0.1321164,-0.24928582,-0.14204979,-0.06037329,0.13878195,0.3204403,0.33434924,-0.21511443,0.66690487,0.39335933,0.105112344,-0.11445164,-0.50590384,0.3114477,-0.05526442,0.01267741,0.18493883,0.2362601,-0.12879303,0.3690203,-0.33637476,-0.2615978,0.08650524,Refute,588
248,0.5469043,-0.41636878,-0.64542055,-0.039311502,0.054270737,0.011064303,-0.027147084,1.0018966,-0.19440286,-0.034000907,-0.22742774,0.015647048,0.16706802,0.55632997,-0.2384564,0.20546907,0.75946283,0.09792085,-0.7044509,-0.68315285,0.37475917,0.34864137,0.8107877,-0.5126604,0.13508081,0.33853844,-0.3388868,0.08773786,-0.3281424,0.07750096,-0.3493379,0.07764399,-0.018369636,0.089378,0.013506708,0.46667513,0.037599497,-0.15098958,-0.008526295,-0.4939586,0.159296,-0.33897206,0.2154191,0.06788434,0.23068205,-0.033886347,0.5781579,-0.52579737,0.19018136,0.5150796,Support,589
249,0.02920425,-0.2484751,-0.21670015,-0.013368553,-0.0103618065,-0.25079378,0.06282903,0.3149917,-0.45247772,-0.11985623,-0.33949554,-0.087685876,-0.04150795,-0.0037004913,-0.10568014,0.12742484,0.22210547,0.007202953,-0.2582336,-0.3365959,0.27349412,0.48044145,0.51797235,-0.36843786,0.15968415,0.018824346,-0.41512144,-0.40068424,-0.33280766,-0.12755759,-0.19739449,-0.0495284,-0.13965401,-0.05383801,-0.037075624,0.23980296,-0.19756466,-0.27306852,0.09579186,-0.16437058,-0.0129212085,0.050152622,0.23353338,0.021641143,0.55434585,-0.17874618,-0.075162776,-0.41946775,0.21317276,0.05442866,Unrelated,590
250,-0.09013371,-0.052199945,0.15439908,0.64316094,0.23049006,-0.10909179,0.7409254,0.51833117,0.072047755,0.19849087,0.1016687,-0.17700231,0.5065964,0.2188968,-0.15341666,0.48621792,-0.09090907,0.0107683055,-0.27763358,-0.28069177,-0.06265648,0.044752248,-0.079322465,0.16162317,0.21198243,-0.17710415,0.018589873,0.008647916,-0.08657558,-0.33155957,0.16208684,0.35760775,0.17962047,0.72795826,-0.30406216,0.26322785,-0.28401694,-0.1622488,0.04864611,-0.031840127,0.55861056,0.34493607,-0.25720564,-0.06185571,0.3617326,0.20580587,0.02356118,-0.6299921,0.34506786,-0.16653535,Refute,591
251,0.016028581,0.26999325,-0.13225217,-0.1707428,0.10625655,-0.36813524,0.35614938,0.17293122,-0.2887761,-0.2676925,0.21188694,-0.196755,-0.098654054,0.036934383,-0.14578313,-0.19505775,0.04632641,0.064017035,-0.2685503,-0.28724587,0.009295256,0.06780382,-0.077355996,0.2663488,0.10214629,0.1617569,-0.14551553,-0.09044137,-0.19178854,0.010153761,-0.22653244,0.12096734,0.04541491,0.012363172,-0.17618956,0.28343132,0.32429272,0.023143942,-0.07094924,-0.06729501,-0.008317969,-0.16499119,0.09637254,-0.045385424,0.5019517,-0.13375273,-0.16410764,-0.02334082,0.019490642,0.36674872,Support,592
252,-0.2646182,0.06975129,0.18951297,0.1977307,0.1398145,-0.2126765,0.4701648,0.13989766,-0.23681654,-0.036426634,-0.06473708,-0.17333505,0.05146407,-0.07342722,-0.37988886,0.22225702,0.034935247,0.08653266,-0.33958948,-0.20207067,-0.094183356,0.26113036,0.097918876,0.009357806,0.18120942,0.016258374,-0.16519511,-0.07490529,-0.18685554,-0.22629172,0.06073906,0.042018685,0.05977147,0.29532012,-0.18034098,0.10717255,-0.05368965,0.17563742,0.051002666,-0.1892493,0.13884626,0.04366083,-0.0018759713,0.07047726,0.47946995,0.13534033,0.08966385,-0.3266707,0.23788762,-0.10898532,Unrelated,597
253,-1.0779127,1.1667944,0.2395045,-0.15008502,0.4347032,-0.16210282,0.83279157,0.08255523,-0.43723965,-0.121578895,-0.10843809,-0.54157424,0.114681244,0.049554955,-0.52764446,-0.23702882,0.5419641,-0.0030179508,-0.7412179,-0.26556262,-0.2578285,0.21573323,-0.089604504,0.59707975,0.52617556,0.079148404,-0.42963636,-0.33422056,-0.552514,-0.27082223,0.2551957,-0.21636404,-0.14923784,0.64452827,-0.6547217,0.4577681,0.9771417,1.0323207,-0.08661056,-0.026654337,0.29894093,-0.16670568,0.009432002,0.07594807,0.8325594,-0.4305042,-0.46669832,-0.22763243,-0.27480146,1.1930695,Comment,601
254,0.4493485,0.3052523,-0.25977477,-0.24232574,0.10058925,-0.1595752,0.022633912,0.39595893,-0.19233036,-0.76148194,0.1819714,0.03245613,0.24136953,0.54539376,0.13888203,0.2610764,0.08420836,-0.06310477,-0.099409476,-0.14364636,0.36171407,0.16735236,0.19823681,-0.10185172,0.45001817,0.16132627,-0.07224072,0.072377115,-0.24096456,0.38963228,-0.041474342,-0.08387158,0.038231853,-0.15012667,0.071404,0.2637345,0.26870033,0.010395713,0.077555135,0.22703072,-0.1479309,-0.41090095,0.36504135,0.0946723,0.045470424,0.25922388,0.008236541,9.693655e-05,-0.22425476,0.25258014,Refute,606
255,0.65347105,0.109224945,0.07205366,0.00049813045,0.108174115,-0.324818,0.22419016,0.25916225,-0.29959473,-0.094872996,-0.13996108,0.09744348,-0.08193906,-0.23001668,-0.4995284,-0.18233788,0.4500614,-0.082828574,-0.45719764,-0.2256929,0.03281952,0.28172198,0.49679908,-0.7414438,0.48193565,0.027043821,-0.014448267,-0.30425104,-0.4298658,-0.0056288103,0.16689183,0.2010081,-0.21854079,-0.24999961,0.023429116,0.5525137,0.04958411,-0.011152031,-0.3350741,-0.43840837,0.17765571,-0.37019953,0.15934063,-0.08491991,0.4453721,0.06092466,0.04253997,-0.2972522,0.34973684,0.44059724,Comment,608
256,-0.34648907,0.05368424,0.06238272,-0.090424135,-0.046587445,-0.21389642,0.113367766,0.13908105,-0.37858525,0.014684739,-0.29549083,-0.2563525,-0.23018499,-0.1442813,-0.1714953,0.012036204,0.19176699,0.1746132,-0.30807927,-0.13621096,-0.21472917,0.31423613,0.3913051,0.1288191,0.04832691,0.1142459,-0.09976537,-0.12803343,-0.034114327,-0.070697606,0.104935385,-0.20567197,-0.12022412,-0.1724029,-0.059705082,-0.024199508,0.11617771,0.24670924,0.06493638,-0.105830714,0.30106232,-0.20952573,-0.15391229,-0.019752225,0.42001235,-0.2928653,0.16624147,0.042425137,0.08914616,0.13612753,Unrelated,609
257,0.17158611,0.09843526,0.028486915,-0.19649927,-0.027893562,-0.24534526,0.0054226937,0.20510516,-0.30708638,-0.23937972,-0.06935083,-0.077623785,-0.22327223,-0.043961655,-0.048522573,-0.001528009,0.13729298,0.051256124,-0.19986689,-0.13944344,-0.025993297,0.18389598,0.34847042,-0.14255291,0.22189341,0.08292107,0.011103619,-0.043128327,-0.11296157,0.07666268,0.16468905,-0.083368964,-0.074409686,-0.28047496,0.12581481,0.0866662,0.13988926,0.10504666,0.06302036,-0.068518154,0.084116526,-0.35737607,0.017963098,-0.12425095,0.30354142,-0.12570252,0.07003656,0.12673804,0.06511214,0.16871458,Comment,612
258,-0.53999287,0.55721885,0.5762697,0.43992418,0.40797502,0.0013159823,0.83586234,-0.038453802,-0.17356993,0.4501273,0.102358095,-0.8689731,0.781249,0.16342393,-0.287728,-0.23373665,0.08849812,-0.10207201,-0.5260431,-0.44468468,-0.25176755,0.25942066,-0.054796755,0.09976531,0.6673264,-0.026092162,-0.2714005,-0.5109635,-0.52531326,-0.5080497,-0.16474605,-0.1419212,-0.16735023,0.9304567,-0.6329884,0.039351635,0.24720041,0.30949625,0.158795,0.306645,0.567229,-0.05377141,0.028998785,0.65401775,0.7951347,0.100325584,-0.3248804,-0.7774514,0.19490162,0.7524952,Refute,616
259,-0.31697714,-0.16424221,-0.24718215,0.015341627,-0.07002242,-0.20771183,0.26448846,0.74590343,-0.24163297,-0.25695968,-0.2638765,-0.09872567,-0.16514951,0.16238108,0.00096099393,0.17416315,0.15231815,0.30418655,-0.12687111,0.0781882,-0.15145414,0.06782029,0.3163034,0.23676191,0.17761463,0.06544175,-0.18127578,0.09829581,-0.07307567,0.01847666,0.3442493,-0.12246716,0.0041686688,-0.073992416,-0.035465296,0.11851286,0.18947543,0.058879055,0.11662501,0.0045565036,0.39098215,-0.17281987,-0.3505031,-0.2535277,0.41635168,-0.16120064,0.35606688,0.092393145,0.06216802,0.01438251,Unrelated,623
260,0.11187638,-0.029344179,-0.16609298,-0.01264359,-0.10357845,-0.050853632,0.04947163,0.25017285,-0.11523593,-0.13764726,-0.014928478,0.05741083,-0.03553887,0.08038297,-0.081403874,-0.021512395,0.17547856,0.09622533,-0.24334452,-0.12831962,0.088263445,0.11663741,0.21545978,-0.051058356,0.07960983,0.043118358,-0.015965553,0.038857933,-0.11513234,0.12010057,0.0038244396,-0.013316174,0.053874493,0.0046592345,0.025833268,0.07438524,0.10335833,0.069553055,-0.005307213,-0.08210107,0.06073596,-0.12556593,0.012023499,-0.055676494,0.15942286,-0.066980764,0.15810245,-0.030787608,0.04897436,0.13999633,Comment,627
261,0.013524968,0.39529005,0.1281743,0.6164922,0.06816931,0.28901097,0.49135804,0.16049896,-0.09100254,0.63033134,-0.5281585,-0.6287885,0.49424234,-0.25879776,-0.6579702,-0.2956725,0.40662616,0.03695804,-0.61271745,-0.69176567,-0.43109906,0.36803383,0.32188752,-0.2955952,0.08366394,0.0379169,-0.24536307,-0.5483061,-0.05169938,0.09164034,0.3458585,-0.21254747,0.31811255,0.12593906,-0.534199,0.018056165,0.07505666,0.2895455,0.056370348,0.031135064,0.7898765,-0.006641033,-0.028830893,0.35746926,0.33537176,-0.30376872,0.41353393,-0.49398586,0.543134,0.45249945,Unrelated,634
262,0.54832953,-0.45246395,-0.52875143,-0.11782289,-0.45662743,-0.48804182,0.1991983,0.96766335,-0.4877821,-0.490356,0.09712707,0.668817,-0.59178185,0.5615272,-0.23134895,0.41815022,-0.13052598,0.20662776,-0.55011487,0.058457196,0.452304,0.10143439,0.33415532,-0.282944,0.42596537,-0.25255,0.25070983,-0.042036712,-0.51656896,0.45616844,0.44238102,0.13739549,0.2802482,0.12251562,0.15336856,0.853846,0.22009405,-0.050652873,-0.010324301,-0.3411141,0.057929154,-0.45308003,-0.12505414,-0.37835047,0.5168255,0.071946844,0.5784205,-0.042253785,-0.19214828,-0.15280643,Comment,635
263,0.02200335,-0.035756033,-0.035288274,0.0388046,-0.123473436,-0.29804122,0.31240258,0.3495786,-0.33546975,-0.37171045,0.10733919,0.11892736,-0.055463314,0.19858953,-0.18275097,0.18340464,0.121339686,0.061008845,-0.40706167,-0.07883452,0.13880296,0.18237159,0.2053953,0.034674417,0.18898562,-0.05427819,0.003930383,0.1949434,-0.30061,-0.15466341,0.10438917,0.12026611,0.055315934,0.037536997,0.15015179,0.08909078,0.15823083,0.08059511,-0.18928875,-0.30329904,-0.0005171601,-0.1486092,0.0074710557,-0.308731,0.5204911,0.09963853,0.20031227,-0.09964983,0.27819747,0.05829352,Unrelated,638
264,0.31339386,0.09258651,-0.22562443,0.09156878,-0.16482963,-0.307501,-0.05494487,0.3033842,-0.4694924,-0.08758719,-0.36997795,-0.052577373,0.10717469,-0.07555507,-0.43422297,-0.024638804,0.10581836,0.13742909,-0.44637215,-0.6947269,0.09499123,0.5747416,0.6457745,-0.43737316,-0.098294616,0.05623733,-0.3226445,-0.5318018,-0.24796814,0.17449054,0.014179361,-0.087775916,0.064463384,-0.31440502,0.02749551,-0.12962015,0.12310071,0.22594553,0.23668174,0.032378826,-0.14694136,0.031705957,0.30762777,0.40833244,0.18214375,-0.44787657,0.41059428,-0.18879932,0.19465272,0.18989676,Comment,640
265,0.22698799,-0.08604123,-0.0024987236,-0.05990737,-0.08316466,-0.10994915,0.022987893,0.18903762,-0.12800671,-0.29064894,0.05759198,0.002302453,-0.062399898,0.12578978,0.007946067,0.13125536,-0.08070601,0.003398574,-0.06386957,-0.08877547,0.13045593,0.22105035,0.33446473,-0.1146645,0.15333243,-0.055515174,-0.03836654,-0.044206407,-0.13291219,0.09767346,-0.017553618,-0.09050002,0.04441885,-0.20833692,0.04263363,0.023726936,-0.0037916505,-0.115391634,0.0682834,-0.048283614,-0.04544953,-0.19057389,0.061982118,-0.0076689967,0.22492936,0.0639898,0.07840904,-0.038536083,0.06248139,-0.050863177,Unrelated,641
266,0.22827795,-0.2902998,-0.4193701,-0.1407634,0.012982693,-0.018828413,-0.11779925,0.51436156,-0.27649266,-0.29074013,-0.23325945,0.06679455,-4.3871514e-05,0.21492921,0.08112856,0.35000622,0.14355549,-0.010867217,-0.057762306,-0.2141382,0.38627377,0.13044234,0.3252844,-0.3248482,-0.019557633,0.07092237,-0.29269823,-0.23578864,-0.0074704397,0.13708682,0.07058487,0.10249984,-0.02664674,-0.23560815,-0.054603856,0.09593155,-0.09134062,-0.13748033,0.1395327,-0.018545887,-0.034769688,0.02356274,0.34171596,-0.035096392,-0.09569154,-0.05696653,0.20108461,0.02096971,-0.2525729,-0.30582651,Unrelated,642
267,0.121093884,-0.1829577,-0.28064957,-0.14743204,-0.032384377,-0.13222167,-0.097666875,0.47099397,-0.2786476,-0.2825128,-0.11059828,0.13735817,-0.06354175,0.46598175,0.11360638,0.29785094,0.20279147,0.1593194,-0.10270259,-0.14528061,0.27710095,0.08571277,0.3293047,-0.12684657,0.17733316,-0.0043877,-0.031195456,-0.054626722,-0.056349713,0.14977649,0.12996298,0.15955198,-0.066116,-0.19199589,0.14469935,0.18094677,0.025341008,-0.19297476,0.07612321,0.096815266,0.020673241,-0.1122135,0.15820205,-0.2773229,0.0074661914,0.07388994,0.04299709,0.09432777,-0.08396868,0.10892898,Unrelated,644
268,0.03470176,0.16154455,0.21735618,-0.10062498,-0.14978707,-0.07045351,0.082278356,0.10511155,-0.2554418,-0.1899982,0.14536867,-0.244157,0.21743603,0.1275834,-0.12423791,-0.0030963402,-0.17822893,-0.067413926,-0.18994953,-0.22725993,-0.114209324,0.29921177,0.44553107,-0.015481294,0.20977423,-0.1329228,-0.019055381,-0.25634348,-0.24631643,-0.19709812,0.071562104,-0.25041145,-0.01807975,-0.029550025,0.20820893,-0.101973265,0.14423953,0.040971108,-0.024929574,0.028056728,-0.03958107,-0.19651197,-0.031608913,0.056650728,0.37302935,-0.09640949,-0.086407885,-0.05043291,0.25454655,0.15435688,Unrelated,647
269,0.08867764,0.40638036,0.13459845,-0.43578044,-0.5030307,0.13669936,-0.2840527,0.92415947,-0.34378743,-0.7324501,-0.06287235,-1.0416449,-0.65557027,-0.005316886,-0.46880773,0.31022367,-0.30737376,0.44729036,-0.1438033,-0.49254644,-0.015088153,0.56962043,1.0890684,-0.05809159,0.3398401,0.13460197,-0.5066055,-0.15158172,-0.6857433,-0.3672162,0.5469714,-0.96756786,-0.20349754,-0.81454587,0.17678484,-0.58700204,0.9447531,0.42945355,0.8548577,-0.23945042,0.04451771,-1.3699907,0.7563627,-0.18321435,0.99985135,-0.82571614,0.45441154,0.8443875,-0.13186935,0.06833272,Unrelated,648
270,0.12898843,-0.016986134,0.07839954,0.07707842,0.24706516,-0.3259931,0.29223457,0.22371387,-0.221445,-0.017356953,-0.12143446,-0.28924185,0.18050352,0.0027321724,0.31156218,0.503806,0.08083852,-0.24924181,-0.27241555,-0.50119084,-0.06021443,0.2475798,0.3368099,-0.0777611,0.34828562,-0.035184167,-0.21870668,-0.27581602,-0.06039563,-0.11929014,-0.26857245,0.2762193,-0.07825246,0.3583822,-0.45382428,0.6335032,-0.068307914,-0.25179723,-0.117949165,-0.29943165,0.5538143,0.04910222,-0.0075521665,-0.18007286,0.18220848,0.20581661,-0.50806826,-0.3605536,-0.15984456,-0.4555799,Support,660
271,0.19563137,-0.0828421,-0.20999372,-0.17602953,-0.23993106,-0.2594359,0.023415852,0.35497785,-0.3820981,-0.37518013,0.07682517,0.18574952,-0.18687767,0.23628213,-0.0782205,0.06816558,0.14741816,0.031872112,-0.2968346,-0.07483801,0.20542254,0.08883599,0.18723893,-0.05784354,0.09043882,-0.034216173,0.10892801,0.09011944,-0.2243291,0.058349274,0.15453225,0.10766424,0.082182914,-0.17846328,0.11405184,0.094379604,0.2720917,0.024967592,-0.2272093,-0.21301615,-0.019098373,-0.21729115,0.027778352,-0.21958308,0.2911984,-0.0021228795,0.18025507,0.10154555,-0.036469247,0.13343707,Comment,664
