,id_str,label,raw_text
590,1241436422139187200,Unrelated,"Damit den Videokonferenzen nichts im Weg steht, haben wir gerade noch mehr Kapazität zu unserem Dienst hinzugefügt!

https://t.co/BOUaphfLqJ

#BleibtZuhause #Ausgangsbeschraenkung #wirbleibenzuhause #Covid_19"
591,1239502721167888384,Refute,@Natascha_Strobl Was der halt nicht verstanden hat...im Moment ist Corona in Österreich auch kein Problem...was passiert wenn sich das schlagartig ändert sieht man in Italien. #FlattenTheCurve
592,1247611484068331520,Support,"#Corona ist ein Scheideweg für den #Datenschutz. Wer als Datenschützer kritiklos allen #Corona-Maßnahmen zustimmt, kann nicht begründen, warum ausgerechnet Datenschutz Hindernis und wichtigsein soll. Datenschutz war nie Selbstzweck, sondern dient dem Schutz anderer #Grundrechte."
593,1232624190387314688,Unrelated,
594,1237729599192211456,Comment,
595,1240927941502160896,Refute,
596,1242403207541899264,Comment,
597,1249942855801544704,Unrelated,No risk no fun! Und Quarantäne ohne weed ist halt schon hart haha https://t.co/S2GZWJiqVQ
598,1242112676567924736,Refute,
599,1241059534929571840,Comment,
600,1240584127516151808,Unrelated,
601,1241871617275441152,Comment,"RT @AngelvipAH: 🌸 #اتصور_وانت_بالكمامه🌸                                    🌸 حط نقطة . 💯🌸
🧢هيدخل يتابعك 200✌🏻🌸
🌸وتابع من الرتويت  💙
💙وتابعن…"
602,1245337034488758272,Comment,
603,1244200254263767040,Unrelated,
604,1255197481673142272,Comment,
605,1238392801261498368,Comment,
606,1238016254834806784,Refute,"@neythomas Das ""Gute"" am Coronavirus ist, dass es uns vor Augen führt, wie schlecht die föderalen Strukturen in einem Notfall geeignet sind, für schnelle und wirksame Maßnahmen zu sorgen."
607,1240642310897049600,Comment,
608,1253573778564620288,Comment,"(2/3) #ASF-Geschäftsführerin Jutta Weduwen: Wenn die Einschränkungen durch #Covid-19 weiterreichen &amp; ab Sommer/Herbst keine Freiwilligen- und Begegnungsprogramme stattfinden können, bedeutet dies eine Bedrohung für uns und für die gesamte zivilgesellschaftliche Trägerlandschaft."
609,1244172655030423552,Unrelated,Lieblingsbücher von Alina #youtube #spieleblog #werbung #corona #kindergarten #lesen #buch #bücher #stayhome #stayathome #bleibtdaheim #alleswirdgut @CoppenrathVrlg https://t.co/HfzfQ66fSk
610,1249281420473905152,Refute,
611,1240294488570056704,Refute,
612,1253733329578401792,Comment,Corona-Maßnahmen: Neue Regeln für Versammlungen https://t.co/TyJbtxZSc7
613,1240586557976981504,Unrelated,
614,1242085552389869568,Unrelated,
615,1248555528281874432,Unrelated,
616,1253595420430864384,Refute,@rbbinforadio Wie will man spielende Kinder das erklären das sie Abstand halten müssen. Ne also mir is das egal. Ich glaube eh nicht an den Mist. Dieses virus nenne ich Grippe. Und wenn schon Autounfälle in corona tote rein gezählt werden. Ich sag nur Manipulation
617,1243838572001624064,Refute,
618,1241581392682721280,Unrelated,
619,1240513318193938432,Comment,
620,1246814418417192960,Support,
621,1240378543785283584,Unrelated,
622,1240590617501204480,Unrelated,
623,1245110379564412928,Unrelated,"Gibt es in D gleiche Zugangschancen zu Tests, CT-Diagnostik, Intensivmedizin und Beatmungsgeräten für Privat- und Kassenpatienten? | Ist die Zwei-Klassen-Medizin in der #Coronakrise vorübergehend abgeschafft?

#lanz #CoronaVirusDE #COVID19 #Kontaktsperre #SARSCoV2"
624,1240339429413306368,Unrelated,
625,1244737146331824128,Unrelated,
626,1239322186198011904,Unrelated,
627,1239485065375055872,Comment,Finanzministerium bietet Antrag zu Sonderregelungen betreffend Coronavirus https://t.co/Npnu0DEd3P https://t.co/YktPAv21m5
628,1232939485635194880,Refute,
629,1224999895670697984,Refute,
630,1239980821554933760,Comment,
631,1240295234161999872,Unrelated,
632,1239520970551025664,Unrelated,
633,1239892666097246208,Comment,
634,1248019019342340096,Unrelated,"#corona#stayathome#zusammenfürheimat
mal fresse halten alle idiologen.wer hier für seine meinung hetzt,ist kein deutscher(gelle afd?).aber au nazis dürfen omis/opas  hilfe sein(gruß an anner seite)...mund zu,krise überwinden,später dürft ihr wieder...
is nich zeit für propaganda"
635,1240302930789576704,Comment,"++ Das Landratsamt #Tirschenreuth hat wegen der Verbreitung des #Coronavirus für die Stadt #Mitterteich eine #Ausgangssperre verhängt. Es ist die erste Stadt in #Bayern mit einer solchen Maßnahme. Sie soll bis zum 2. April dauern, wie die Behörde mitteilte. https://t.co/JsM6MZ3ubv"
636,1251830593911951360,Unrelated,
637,1239303627841421312,Unrelated,
638,1234563425776414720,Unrelated,Coronavirus: Drei Personen aus der Region Bruck in häuslicher Quarantäne https://t.co/IByOefO957
639,1241401639459852288,Comment,
640,1243089962716803072,Comment,"Das Anti - Corona Kit der GLS Wesel. Danke dafür! Wir versuchen jeden Tag unser Bestes um das System aufrecht zu erhalten. Bleibt gesund!
#zustellhelden#wirbleibenzuhause#bleibtzuhause#bleibtgesund https://t.co/ZHO31cfocz"
641,1240531696249954304,Unrelated,Coronavirus: Das sind die Umbuchungsregeln der Airlines https://t.co/daMc9SwYZX https://t.co/8vZB6Q1BHX
642,1240992261950844928,Unrelated,"Noch mehr Fakten am #ReosFactFriday! Welche Maßnahmen haben Sie bereits ergriffen?

#ReosSoftware #thinkdigital #SmartBuildings #SmartNews #SmartSolutions #innovation #RealEstate #PropTech #WevsVirus #coronavirus – @RealEstate_DE @pwc_de https://t.co/CBdYeh5mn5"
643,1244147208108347392,Unrelated,
644,1253659970157101056,Unrelated,"Sicher haben sie eifrig Strafzettel verteilt, In #Berlin-#Neukölln ging es um die #Corona-Regeln: #Polizeieinsatz nach Tod der Mutter von #Clan-Chef #Remmo #Coronakrise https://t.co/WsKnsmSHKn"
645,1241668524533301248,Unrelated,
646,1249757360123510784,Refute,
647,1240535266965798912,Unrelated,"So fangen schlechte Witze an: ""Zwei Idioten kommen in ein Studio und fetzen sich....."" #coronavirus #BleibtZuhause https://t.co/es2e0EFhpo"
648,1238494934237405184,Unrelated,"Vertrauen Sie der Regierung im Kampf gegen das #Coronavirus?
Ja: 75%
Nein: 25%

Halten Sie die Quarantäne-Maßnahmen derzeit für ausreichend?
Ja: 75%
Nein: 25%

Vermeiden Sie Auslandsreisen?
Ja: 65%
Nein: 35%

via @Oe24at / Research Affairs, 817 online Befragte (05.-11.03.2020)"
649,1242041548172394496,Comment,
650,1243545841765355520,Unrelated,
651,1255268676112125952,Support,
652,1242019053289570304,Comment,
653,1239556441285046272,Support,
654,1240669890425638912,Comment,
655,1238763238936006656,Unrelated,
656,1242084114708258816,Comment,
657,1234579913455407104,Unrelated,
658,1242091183054209024,Unrelated,
659,1244235160964476928,Unrelated,
660,1244222073783889920,Support,"@marhol8 @Die_Gruenen @welt Eine Zeit nach Corona ist erstmal nicht abzusehen. Alleine das Kontaktverbot sollte noch mehrere Wochen Bestand haben. Und dann stehen wir immer noch am Anfang, verstehen nur viele nicht"
661,1239166786425274368,Comment,
662,1240630224427065344,Comment,
663,1240835633452666880,Unrelated,
664,1237716774210207744,Comment,"Corona-Virus: LVM weitet Präventivmaßnahmen aus. Schutz für Mitarbeiter sicherstellen – Geschäftsbetrieb gewährleisten, Lesetipp.
https://t.co/CSXNMDIMnO"
665,1244598339485794304,Unrelated,@R0binDesbois @St_Maxou merci pour l’effort les gars mais ça va aller mdr
666,1248586310731935744,Unrelated,"In #Berlin sind heute 600 Einsatzkräfte unterwegs, um die Umsetzung der #Corona-Regeln zu kontrollieren. Warum werden in der Hasenheide dann eigentlich vor allem Schwarze Menschen kontrolliert, die alleine oder zu zweit unterwegs sind, @polizeiberlin?
https://t.co/aFEwoOS1fP"
667,1240579239897894912,Unrelated,"@MatthiasMeisner @Tagesspiegel Ist es eigentlich schwer, sich im #Bundestag einfach mal einen Stuhl weiter zu setzen als vogesehen, um Abstand zu halten? (Und darf man inzwischen dort was trinken?? #COVID19 @Bundestag @GrueneBundestag @spdbt @cducsubt @Linksfraktion @AfDimBundestag https://t.co/ZphIgbnF04"
668,1255065061401546752,Unrelated,Wie Gesundheitsförderung den Schulen nach dem Corona-Lockdown ein Stück Normalität zurückgeben kann #GesundeSchule https://t.co/E2cKQSaGM1
669,1243659953090461696,Unrelated,
670,1241089394557288448,Unrelated,"Damit beim solidarischen Zuhausebleiben keine Langeweile aufkommt gibt es dieses Wochenende etwas Besonderes. 
Beim #wirvsvirus Hackathon werden kreative Lösungen für Herausforderungen, die im Zuge der Corona Krise entstehen, gesucht.
Pressemitteilung:
https://t.co/xbDkwC9PeR https://t.co/oDhmdKDbl4"
671,1237371294355775488,Unrelated,"Um es klar zu sagen: Ich habe null Verständnis, wenn jetzt noch Großveranstaltungen in Deutschland mit mehr als 1.000 Personen geplant oder durchgeführt werden. Es muss jetzt darum gehen, die Ausbreitung des #CoronaVirus deutlich zu verlangsamen! 
#FlattenTheCurve"
672,1240628977276006400,Comment,
673,1242129947390590976,Support,
674,1232630620720967680,Comment,"@cheering_cherry Wegen Coronavirus. Falls der in der eigenen Stadt ausbricht und es Ausgangssperren gibt oder man vielleicht generell eher zuhause bleiben möchte. 

Aber laut BKK ist es wohl generell sinnvoll einen Vorrat zu haben. Haben die meisten aber nicht (ich inkl.)"
675,1255732745860526080,Unrelated,"Ein #Interview über Eigenverantwortung, Abstandsregeln in der Sauna und ein Leben nach dem Frühstücksbuffet. https://t.co/Hl6w27eeVv via @KURIERat #CoronaVirusAT #Corona #Tourismus #Urlaub #Sommerurlaub #Hotels"
676,1242724823077400576,Comment,
677,1241768180487421952,Unrelated,
678,1237685548661248000,Unrelated,
679,1239470701972766720,Unrelated,
680,1241756528782213120,Comment,
681,1241290983532302336,Comment,
682,1238503020956127232,Support,
683,1240963152503869440,Unrelated,
684,1242113588380262400,Unrelated,
685,1240528523028238336,Comment,
686,1236425009205297152,Refute,"- Option 1: radikale Schutzmaßnahmen, die viel Geld kosten (gedrosselte Wirtschaft) &amp; viele Leben retten

- Option 2: fast keine Schutzmaßnahmen, viele Tote &amp; Abfedern des wirtschaftlichen Schadens mit noch viel mehr Geld

 🇩🇪 wählt Option 2

#coronavirus #CoronaVirusDE #COVID19 https://t.co/ikbzgZ5my4"
687,1239974785888555008,Comment,
688,1250346985120382976,Refute,
689,1241491243709988864,Unrelated,
690,1242328953731366912,Comment,
691,1238042267769876480,Unrelated,"Michael Müller gesteht Fehler beim #Coronavirus-Krisenmanagement ein. ""Ich hätte auch schneller entscheiden müssen, wirklich alles abzusagen"", sagte er im @morgenmagazin. Zudem regte er eine Einschränkung des Bahnverkehrs an. Newsblog #CoronavirusBerlin: https://t.co/6fjRqdjBoj"
692,1241362280253661184,Unrelated,"wieso werden bei vier kassen  zwei nebeneinander befindliche geöffnet anstatt die menschen auf die äußersten kassen zu verteilen und somit den abstand zueinander zu vergrößern? gibts da keine anweisung an die filialen?  @AldiAustria 
#Covid_19 #coronavirus #CoronaVirusAT https://t.co/0ecKRx8Of5"
693,1245997986192252928,Unrelated,
694,1243905588033212416,Comment,
695,1242094744693587968,Refute,
696,1240520047732428800,Refute,Zur Forderung der Ausgangssperre derWaadtländer Regierung noch dies. Die totale Verharmlosung des #COVID19 durch RR Leuba in @19h30RTS https://t.co/oPFYgue3Hz
697,1240930188197867520,Comment,"Distanzierung 
Abstand halten 
Zu Hause bleiben
Übertragung von Mensch zu Mensch 
J E D E R kann daran erkranken 
Sozialen Kontakte reduzieren 
Treffen im Freien unterlassen 

#FlattenTheCurve #Ausgangssperre 
#Covid_19 
#CoronaVirusDE"
698,1240277272294313984,Unrelated,NEWS: Die EU-Kommission @TimmermansEU verschiebt die Veröffentlichung der #EUBiodiversity-Strategie und der #EUFarm2Fork-Strategie auf (mind.) 29. April. Wir sagen: es gibt eine Zeit nach #Corona; auch die Krise der #Biodiversitä erwartet ambitionierte Maßnahmen+Gesetze! https://t.co/VcF7GAFzbx
699,1244358948683223040,Support,@AnneWillTalk @ARDde @Robespierrismus Ich schätze Ihre Sendung sehr. Abner dei diesem Thema Corona-Virus haben Sie keine Ahnung. Es wird noch mindestens 5-8 Wochen dauern bis nur an eine leichte Lockerung gedacht werden kann. Bleiben Sie sachlich. Der lockdown istr richtig!
700,1240297601364262912,Comment,"Diese Vorbeugungsmaßnahmen gegen Corona tuen wir ja zu einem großen Teil für die älteren Leute &amp; deren Zukunft. Wir zeigen damit, dass sie uns nicht egal sind. Hoffentlich wachen diese Personen nach all dem mal auf &amp; setzen sich auch für UNSERE Zukunft (Stichwort: Umwelt) ein..😅"
701,1240009941471158272,Unrelated,
702,1239222453534154752,Comment,
703,1236059747775807488,Unrelated,
704,1240638893654933504,Unrelated,"Wegen der #Coronakrise hat das @BMVI die Regelungen für Lenk- und #Ruhezeiten gelockert. Die #Kabotageregeln im #Transport sind aktuell ausgesetzt. Mehr: https://t.co/RzVqj2bQbS
#logistik #lkw #warenverkehr ##CoV2 #COVID19 #COVID19de #COVID2019de https://t.co/0jbbzmKxjA"
705,1240025454922399744,Unrelated,
706,1241027728528334848,Unrelated,
707,1241288255556980736,Support,"@ebonyplusirony Das Gefühl zu ersticken kenne ich auch von diversen Asthmaanfällen.
Zum Glück hilft in dem Fall das Notfallspray.
Bei Covid 19 hilft das nicht.
Bleibt einfach zuhause und wenn ihr raus müsst, haltet Abstand."
708,1241784100576464896,Comment,
709,1222435249197584384,Support,"Was mit den #wuhan Deutschen passieren soll? Am besten erstmal in #Quarantäne stecken. Und bitte in #Berlin landen. Danke @jensspahn 
#coronavirus #Coronavirusgermany
https://t.co/E2codZ8ncY"
710,1240978995958755328,Support,
711,1245008377002033152,Comment,"@BMG_Bund Lachen verboten in Zeiten von #corona. Oder nur dezent hinter dem #Mundschutz?

Es ist kein #Aprilscherz über #coronavirus erlaubt."
712,1241268647907262464,Refute,"@claudia_kade @welt Liebe Frau Kade, bravo 👍🏻 jetzt haben wir die Schuldigen an den kommenden Corona Toten! Betreiben sie ruhig weiter Hetze gegen die Jugend. Warum stellen sie als Leiterin Politik nicht an diese mal ein paar Fragen?: -warum wurden alle Maßnahmen so viel später als in 🇮🇹 getroffen?"
713,1252364854066704384,Comment,
714,1237711680462819328,Comment,
715,1241028245782495232,Unrelated,
716,1240913212561915904,Comment,
717,1240259337400061952,Unrelated,
718,1246432347504947200,Unrelated,
719,1240191043435483136,Unrelated,
720,1242537996492189696,Support,
721,1239701695413678080,Refute,"Corona hier Corona Da , Schiebt euch alle doch die Corina sonst wo hin , Hier mit eurem Müll mit #ShutDownGermany oder alles was das Betrift genau wegen euch allen ist es doch so schlimm und überallpanik e.e Uff menschen sind die Schlimmsten dumm und Ignorant"
722,1232797642465435648,Refute,"RT @Eduarda9930: carnaval acabou, consciência limpa e dignidade intacta"
723,1243132279754559488,Unrelated,
724,1240894851459276800,Comment,@ArthurSchonbein Wenn das mit Corona irgendwann in den nächsten zwei Jahren aufhört und die Jungs nicht alle in Quarantäne sind 😂😂 danke!
725,1241313342364549120,Unrelated,
726,1240214742960128000,Comment,
727,1248896403289640960,Unrelated,
728,1241020788624560128,Comment,"Außerdem bekommt ihr auf den Bildern von allen Mitarbeitern einen aktuellen #Buchtipp - perfekt für alle, die nach neuem Lesestoff fürs #SocialDistancing suchen 📚❤️

#stayathome #workfromhome #verlagsleben #insideaufbau #corona #bücherhamstern #aufbauverlag"
729,1234222300410585088,Comment,"@heutejournal #slomka nimmt an, in offener Gesellschaft wären gegen  #Corona früher Maßnahmen ergriffen worden. Sehr fragwürdig, China hat schnelle und harte Maßnahmen ergriffen, um Gebiete abzuriegeln, wie wir es nicht gekonnt hätten."
730,1247584374138310656,Unrelated,
731,1244582255684653056,Comment,
732,1241629890455252992,Unrelated,
733,1244515663902846976,Support,
734,1244540554173612032,Refute,
735,1241799097260130304,Unrelated,
736,1242377932166881280,Comment,
737,1255023652850012160,Refute,"Mit #Corona-Maßnahmen die Wirtschaft #ruiniert. Keine eigene Strategie und #Lösungskompetenz, stattdessen hin und her und fokussiert auf Teilfachspezialisten/Virologen, die nun den Staat führen!?? #Bundesregierung #neuevolksvertreter #deutschlandneudenken https://t.co/TaW3DMOb4N"
738,1249634679688515584,Comment,
739,1249624571378044928,Comment,
740,1253931598673858560,Refute,
741,1240184238844129280,Comment,Coronavirus: Einschränkung der bürgerlichen Freiheitsrechte muss Ausnahme bleiben https://t.co/0HtM3llfGd #Friedensau #Friedensau #AdventistischerPressedienstDeutschlandAPD
742,1243897698366996480,Unrelated,"LIVE: #WirBleibenZuhause? Berliner ""ignorieren"" Corona-Virus und füllen Tempelhof
 https://t.co/NO53682ARI via @YouTube"
743,1236207859454656512,Unrelated,
744,1241049137304477696,Unrelated,
745,1244613554491318272,Unrelated,5 Tipps aus dem #DigitalOffice in Zeiten von #Corona: 1. Setzen Sie auf Vielfalt bei den Kommunikationskanälen! Noch 2018 war das #Fax häufiger im Einsatz als Onlinemeetings oder Soziale Netzwerke. https://t.co/qa1E6QoMlM #HomeOffice https://t.co/bTnP27Cetl
746,1239933110265032704,Unrelated,#Sportwetten #Fußball #Nachrichten  #news #transfermarkt Sorge vor Spielerabgängen  | Vertragsbindung erlischt: Norwegischer Verband für weltweites Transferverbot Der norwegische Fußballverband plädiert aufgrund der Auswüchse der Coronavirus-Pandemie für e https://t.co/cyQIgXow7Z
747,1242774204853993472,Comment,
748,1236321874612756480,Unrelated,
749,1238496349395603456,Comment,Quarantäne bis der Arzt kommt lol #coronavirus
750,1240694578266566656,Unrelated,
751,1239981118121787392,Comment,
752,1233265794861223936,Comment,Reise mit Nebenwirkungen: Corona-Verdacht bei Schallenberg-Delegation  - aber der Herr Minister geht nicht in Quarantäne https://t.co/tnOMbsh9qy via @KURIERat
753,1249399182886084608,Comment,
754,1245045160540606464,Unrelated,
755,1252285457347600384,Unrelated,Corona-Update: Nächstes Bundesland will die Maskenpflicht ++ Soldaten nach Einsatz in Pflegeheimen in Quarantäne ++ Söder und Laschet glauben an baldigen Bundesliga-Start https://t.co/at6C26ur2f https://t.co/g5HL1Ab62G
756,1247213155299790848,Refute,"Kritik an Corona-Regeln: ""Besuchsverbote sind verfassungswidrig"" https://t.co/bDAPBvy2Yn via @derspiegel
@tombolamusikant
Ein Mal lesen bitte. Danke!"
757,1239901844878569472,Comment,
758,1241082741329932288,Comment,Coronavirus-Liveticker: Corona-Ticker: +++ Berlin plant härtere Einschränkungen +++ Fast 20.000 Infizierte in Deutschland +++ Gaststätten in mehreren Bundesländern schließen +++.  https://t.co/BVwoWWH7k5
759,1240249674260451328,Comment,"Der Wolfgang (48), der sich in #Ischgl mit dem #Coronavirus infiziert hat, ist #Kölner! Seit 24h fieberfrei:
(Die #Zeitenwende grüßt aus ihrer Quarantäne in Andalusien!)
#effzeh #Köln #karneval https://t.co/mRhtfpMYnK"
760,1241029628438904832,Comment,RT @theSirToasty: https://t.co/SqRWi8Rfu4
761,1240126631139835904,Refute,
762,1239575863924047872,Support,
763,1246396859343667200,Comment,"In Berlin gibt es offenbar infolge der #Corona-Ausgangsbeschränkungen mehr #HäuslicheGewalt. Familienministerin #Giffey @BMFSFJ
sagte, bereits vergangene Woche habe sie erfahren, dass die Zahl der Anzeigen um 10% gestiegen sei.
Außerdem 20% mehr Anrufe #NummergegenKummer, 116111."
764,1244284778096087040,Comment,
765,1240384187531657216,Comment,@jd11371 hey
766,1240579933149241344,Unrelated,
767,1233376402033999872,Comment,Aufgrund des #Coronavirus haben die Schweizer Behörden Veranstaltungen mit mehr als 1000 Menschen verboten. Das betrifft auch den Genfer Auto-Salon. https://t.co/9jqKniwdCR #elektroauto #auto #mobility #genf #autosalon #emobicon https://t.co/dXfXe0cd5k
768,1241695169164070912,Comment,
769,1243963636747567104,Unrelated,"RT @simonmaginn: As our sagacious leaders fall ill and their government collapses into a lethal vortex of dogma, incompetence and indiffere…"
770,1255766117605351424,Unrelated,
771,1240591482228281344,Unrelated,
772,1241350826691526656,Support,
773,1249672228356141056,Unrelated,
774,1240154924928942080,Comment,
775,1240754902328107008,Unrelated,
776,1238102658126417920,Refute,
777,1240566611129651200,Comment,
778,1241799913119404032,Unrelated,
779,1250062266332053504,Comment,
780,1237678712679792640,Comment,
781,1241754536496283648,Comment,Trump vorerst gegen US-weite Ausgangsbeschränkungen in Corona-Krise https://t.co/GwcoFDMWPE https://t.co/Kaj3cBAI0x
782,1238045551465238528,Comment,
783,1241773089207332864,Unrelated,"Meine Nachbarn habe gerade ""Freude schöner Götterfunken"" gepsielt. #StayAtHome #coronavirus #COVIDー19"
784,1240721315285348352,Unrelated,In Berlin gibt es mittlerweile 688 festgestellte Fälle von #COVID19. Das sind 169 mehr als gestern. #StayAtHome #FlattenTheCurve #SocialDistanacing https://t.co/l4cDXuYJeO
785,1238197507991224320,Comment,
786,1244407833241804800,Unrelated,
787,1237995000249663488,Comment,"USA erlassen wegen Coronavirus 30-tägigen Einreisestopp aus Europa
Die Vereinigten Staaten ergreifen drastische Maßnahmen, um das Coronavirus einzudämmen. Reisende aus Europa werden für einen Monat nicht mehr ins Land gelassen.
https://t.co/snbAud96d9"
788,1238854309103763456,Unrelated,
789,1255910316464095232,Comment,
790,1252486552388861952,Unrelated,"Das ist jetzt Woche 6 - oder 7? So genau weiß das schon keiner mehr. Ans  #HomeOffice hab ich mich ja gewöhnt, aber allmählich fehlen mir echt die Real-Life-Kontakte.😞 #COVIDー19 #CoronaVirusDE #bleibzuhause"
791,1239858731501924352,Unrelated,"@RegineGuenther Wäre schön, wenn 18-Tonnen-LKWs ähnlich viel Abstand halten würden.

Weil sie das nicht tun, und deshalb viele NICHT aufs Rad umsteigen, braucht es sichere Radinfrastruktur. Begreifen Sie #Corona als Blaupause für die Verkehrswende und bauen Sie provisorische #ProtectedBikeLanes!"
792,1241140368307032064,Comment,"Es ist Ernst. #stayathome

ZEHN KLEINE IGNORANTEN

Ein kleiner Ignorant, der war nicht gern allein,
da lud er alle Kumpel zur Corona-Party ein.

Zehn Ignoranten grillten an im Park,
für Neune wars ein geiler Tag, der Zehnte hustet stark.

Neun Ignoranten, die Masken halfen nicht"
793,1242345875864780800,Comment,"In Berlin musste ein Edeka-Markt geschlossen werden, weil Kunden wegen Überfüllung die Corona-Sicherheits-Abstände nicht einhalten konnten https://t.co/dR9wmzpCh1 via @focusonline #berlin #edeka #coronavirus #coronakrise #polizei #sicherheitsabstand #geschlossen"
794,1235133611256532992,Comment,
795,1246010204266864640,Support,"Markus Söder über Corona-Maßnahmen: ""Durchhalten lohnt sich"" - DER SPIEGEL - Politik https://t.co/lsavsYNrLZ"
796,1241390072659836928,Comment,"#Berlin beschließt strengere Regeln gegen die Ausbreitung des #Coronavirus - Restaurants bleiben zu, Versammlungen über zehn Personen werden verboten. Das alles gilt ab Sonntag. Mehr im Newsblog!
https://t.co/lT71FdSFcC"
797,1254772116861317120,Unrelated,
798,1239961502267904000,Unrelated,
799,1239293084933992448,Unrelated,
800,1244935846320656384,Unrelated,"Nicht unterkriegen lassen Herr @c_drosten ! Menschen wie Sie sind in dieser Zeit sehr wichtig. Für uns alle! Auch die letzten ""Hater"" werden das noch begreifen.
#bleibdaheim #CoronaPandemie #corona #stayathome #CoronaVirusDE #Covid_19 #covid_19DE #wirbleibenzuhause https://t.co/YXwjmnLnL8"
801,1243099431962128384,Unrelated,
802,1238476705070747648,Unrelated,
803,1240213306075422720,Unrelated,
804,1239523416581058560,Unrelated,
805,1238122636481376256,Comment,"Eine Ministerin wurde positiv getestet, Podemos-Chef Pablo Iglesias ist in Quarantäne. #coronavirus https://t.co/JVf8a8nN7b"
806,1238496553108508672,Unrelated,
807,1239535359484190720,Unrelated,"Wie einst alles begann - unglaubliche Entwicklung in den letzten zweieinhalb Monaten! #Covid19 #BleibtzuHause 
https://t.co/hpyuuphmSX via @welt"
808,1241812069902622720,Unrelated,
809,1244334719568941056,Comment,
810,1240730516007071744,Support,
811,1238474552629440512,Comment,
812,1240240518103261184,Comment,"Eine Studie des Imperial College warnt vor wiederkehrenden Ausbrüchen des #Coronavirus, weshalb Einschränkungen des öff. Lebens bis zu 18 Monate dauern könnten. Das NESCI kritisiert, dass Projektion zu pessimistisch ist: https://t.co/1AmDGzLNK6

Thread 1/4"
813,1240561962838306816,Unrelated,
814,1253628532141555712,Unrelated,"„Software schlägt sofort Alarm“: Wegen Corona-Regeln! Aldi testet Kamera-System, das Kunden automatisch aussperrt https://t.co/z1u2rUf4gh"
815,1244783061016940544,Comment,
816,1240297021476614144,Unrelated,Eine weitere interessante Sammlung an #Tools zum #distancelearning #homelearning #CoronaCampus #digitalisierung #elearning #homeoffice #coronavirus https://t.co/YvuROHgUGI
817,1253400583781994496,Unrelated,
818,1248663615093329920,Comment,
819,1239641184928256000,Unrelated,
820,1240963683645304832,Unrelated,"Alle #Infos für #Selbständige und #Freelancer zum #Coronavirus auf einen Blick: Wo gibt es finanzielle #Hilfe, was ist bei #Quarantäne und was passiert bei abgesagten Projekten? Wir aktualisieren den #Artikel fortlaufend und halten euch auf dem Laufenden.

https://t.co/FWfdRZ2fAZ"
821,1248608889194475520,Unrelated,"案内所の街灯がちょうちんとかぶっちゃったけれどほんとかわいい、、、♡
#どうぶつの森　#AnimalClossing https://t.co/gXD0re7S8Q"
822,1240023174173069312,Comment,
823,1239311998602612736,Support,
824,1244330257651466240,Support,"Die Corona-Ausgangssperre hat ein Gutes für mich: Ich komme endlich mal dazu, an all meinen Ideen zu arbeiten und tatsächlich einen roten Faden zu finden 💪🏻 (auch wenn nach wie vor geistiges und kreatives Chaos vorherrscht haha lol)."
825,1241641731038330880,Comment,"Bundeskanzlerin Merkel berät heute mit den Ministerpräsidenten über weitere Maßnahmen gegen die Corona-Epidemie, Am Flughafen Leipzig/ Halle wurden alle Passagierflüge gestrichen. In unserem Newsblog informieren wir euch über alle Corona-Entwicklungen: https://t.co/8tL6O7ndj7"
826,1240980155495002112,Comment,Corona Hilfeaufruf Ausgangssperre Bayern Spenden Helfen MITMACHEN TEILEN... https://t.co/WirVmydlQE via @YouTube
827,1247506625231040512,Comment,"🏥Heute ist #Weltgesundheitstag und #Corona zeigt die Folgen von Privatisierungen &amp; Sparmaßnahmen. Der @Senat_Hamburg kündigt an, 2020 Pflegekräften 1500€ extra zu zahlen. @DenizCelikhh: „Statt einer Einmalzahlung braucht es dauerhaft gute Arbeitsbedingungen und mehr Gehalt!“ https://t.co/kjWMcdIEyu"
828,1245950836645203968,Comment,
829,1239987200680493056,Unrelated,
830,1240918043959734272,Refute,
831,1239550528046215168,Support,"BITMi: In Zeiten von #COVID19 und #Homeoffice zeigen unsere BITMi Mitglieder Solidarität und bieten einige ihrer Lösungen kostenlos an. Ein großes Dankeschön an alfaviewGermany und tracklean 

https://t.co/WSWZQb30qT https://t.co/zkN4Fdkudv"
832,1250025171315982336,Unrelated,"Politik muss beim #shutdown differenzieren, zwischen dünnbesiedeltem Land mit sehr wenigen #corona Infektionen und dichtbesiedelten Regionen.  https://t.co/wkfzSsxHtC via @volksstimme"
833,1239606548076339200,Comment,
834,1238064713243770880,Comment,
835,1240312262943895552,Comment,Corona-Virus: Ausgangssperre für Stadtgebiet Mitterteich https://t.co/jrKvw1lkod
836,1238828142896316416,Unrelated,"Klar macht die Situation was mit den Menschen. Aber da ist nicht nur Schlechtes dabei: wir helfen einander, finden Lösungen, werden kreativ und sorgen uns um andere. In diesem Sinne: Passt auf euch auf! 💪 #coronadeutschland #COVID19 #WirvsVirus #coronavirus https://t.co/PpjppEY2Hz"
837,1241673635938668544,Unrelated,
838,1239204873897476096,Refute,
839,1237669885775360000,Support,
840,1241616576438243328,Support,
841,1242479807637508096,Comment,
